4.400000000000000355e+00 -1.941031593044637293e-01 -2.218074765414910499e-01 -1.734602478315475094e-01 -1.783442232308876108e-01 -2.021253695047376953e-01 -1.979027558836637390e-01 -1.938679836989043170e-01 -1.992273793443855301e-01 -2.014475197617371927e-01
4.500000000000000000e+00 -2.716278131935824236e-01 -2.531427807751867043e-01 -2.281146744892625366e-01 -2.456715984316212575e-01 -2.440767107025636484e-01 -2.389528498118371203e-01 -2.431199560147387362e-01 -2.437023768476299646e-01 -2.444350314300239024e-01
4.600000000000000533e+00 -2.925089710996792713e-01 -1.564062450870825627e-01 -2.518754646790793972e-01 -2.637287717818844746e-01 -2.928649312163189022e-01 -2.911097429487991550e-01 -2.862694709199339327e-01 -2.890199693752292798e-01 -2.891657912067772118e-01
4.700000000000000178e+00 -4.161764145314985619e-01 -2.741486628163213313e-01 -3.022986686739725926e-01 -3.249281145362581946e-01 -3.360897847042074171e-01 -3.317042192638421927e-01 -3.410108550783946813e-01 -3.349420118730784268e-01 -3.364075582370144035e-01
4.800000000000000711e+00 -1.709191145803995449e-01 -3.906739228836009770e-01 -4.376466566283936377e-01 -3.745762151775176574e-01 -3.704042514939629993e-01 -3.786596541283357431e-01 -3.779983547227259710e-01 -3.846871027065973392e-01 -3.826698631886159552e-01
4.900000000000000355e+00 -4.972511037711543347e-01 -4.153688080949554107e-01 -4.287630742739063638e-01 -4.114700138822777742e-01 -4.317399124878572580e-01 -4.401744523215745386e-01 -4.281687748553900663e-01 -4.286523885270592804e-01 -4.286702106859141548e-01
5.000000000000000000e+00 -3.492758096091493347e-01 -4.582049333685520587e-01 -5.296793782206561385e-01 -5.218574527984041200e-01 -4.774239200020953811e-01 -4.817376898770759919e-01 -4.772412682313931231e-01 -4.763017197874170883e-01 -4.769807387305097790e-01
5.100000000000000533e+00 -6.401464990064595906e-01 -5.379306542208384112e-01 -5.562086312770606611e-01 -5.048880647983637893e-01 -5.180328143144795616e-01 -5.146481346303434234e-01 -5.220249512834264083e-01 -5.211079727577547782e-01 -5.221913390887495954e-01
5.200000000000000178e+00 -5.942252477155716139e-01 -6.504774921847557012e-01 -5.431696735289058831e-01 -6.082180637457221817e-01 -5.841858636402286198e-01 -5.725823019280794623e-01 -5.636630367122041907e-01 -5.663498085532004955e-01 -5.698152333213065690e-01
5.300000000000000711e+00 -4.412016500543312070e-01 -6.114054507301743824e-01 -6.382975828734598345e-01 -6.328210230631239330e-01 -6.125866403130173499e-01 -6.139749271191953239e-01 -6.118811628867464325e-01 -6.171242275860977511e-01 -6.149829554035346479e-01
5.400000000000000355e+00 -6.277469374456480233e-01 -5.225599165488441500e-01 -6.849449092844540621e-01 -6.613130333115949666e-01 -6.573374466631519697e-01 -6.480638013909828521e-01 -6.589005148214523988e-01 -6.574854924906711195e-01 -6.593949987582303773e-01
5.500000000000000000e+00 -5.039999570084976455e-01 -7.240751481849598825e-01 -7.264683486324866601e-01 -7.028497817043707352e-01 -7.018281124751947209e-01 -6.882299412203926048e-01 -6.962771909971408046e-01 -7.008706338805225089e-01 -7.009203597370803340e-01
5.600000000000000533e+00 -6.177501049635097941e-01 -6.522276224590837224e-01 -7.480247975399270111e-01 -7.605609078062536277e-01 -7.369385030255455327e-01 -7.415176881204471604e-01 -7.429241346930399725e-01 -7.401159764166430621e-01 -7.414375391493581713e-01
5.700000000000000178e+00 -1.037079176112614354e+00 -7.742057183718823454e-01 -7.690085664503115703e-01 -7.840350784265429640e-01 -7.929627432800963049e-01 -7.755212368737416373e-01 -7.773734494616720836e-01 -7.812049962240067424e-01 -7.794478232442790810e-01
5.800000000000000711e+00 -9.112006459968670091e-01 -7.905444405469053137e-01 -7.773731741492451164e-01 -8.129550477192071245e-01 -8.186000005479517894e-01 -8.340894554183894138e-01 -8.174752801623054177e-01 -8.192125895594101204e-01 -8.191420001194770206e-01
5.900000000000000355e+00 -7.417573784986329910e-01 -8.021295179961419608e-01 -8.324059292531814647e-01 -8.414652682871828215e-01 -8.566059599610126307e-01 -8.502546200617646655e-01 -8.517690751971904728e-01 -8.518024954828422590e-01 -8.542588218469290284e-01
6.000000000000000000e+00 -1.047137525786368428e+00 -8.987408054362879817e-01 -8.541437440807789772e-01 -8.787252487734610318e-01 -8.820688441105303257e-01 -8.878146459156921466e-01 -8.866308857883551386e-01 -8.821643891545818406e-01 -8.834189729814170278e-01
6.100000000000000533e+00 -7.939396984856761375e-01 -8.388606012537964673e-01 -9.603747063924389371e-01 -9.131412788928704449e-01 -9.097208930837589191e-01 -9.189071637293858563e-01 -9.171261523977122243e-01 -9.144267506471716045e-01 -9.156686487996053003e-01
6.200000000000000178e+00 -9.327760588410627385e-01 -9.099432750889859811e-01 -9.175168168676549607e-01 -9.248201803982026847e-01 -9.278195162955725772e-01 -9.426172705992206247e-01 -9.405590587861587526e-01 -9.443197897455706258e-01 -9.429607254171835651e-01
6.300000000000000711e+00 -1.025771672945325896e+00 -1.030826936460216947e+00 -9.532630363733399781e-01 -9.717674238004235798e-01 -9.775253329683936121e-01 -9.661322224055015617e-01 -9.603305675191330382e-01 -9.665326232670659046e-01 -9.652767271803283089e-01
6.400000000000000355e+00 -1.076051486397473944e+00 -8.552591041006101236e-01 -9.612044796008161196e-01 -1.007768678261527606e+00 -9.865606940913453915e-01 -9.873968895751535912e-01 -9.862292778325211229e-01 -9.864455701922704156e-01 -9.871908302264807977e-01
6.500000000000000000e+00 -1.002640873371321018e+00 -1.005226203820893449e+00 -9.685401646865727798e-01 -9.950468555606837295e-01 -1.010536144879159215e+00 -9.939570448826152704e-01 -1.001098174510071326e+00 -1.005749570675419369e+00 -1.007412649673464555e+00
6.600000000000000533e+00 -9.507302232935750386e-01 -1.086221908270135206e+00 -9.929859413544940283e-01 -1.033572892580578273e+00 -1.022205012003563951e+00 -1.015383523530626553e+00 -1.022550233235429262e+00 -1.022972056891362946e+00 -1.020246209472393417e+00
6.700000000000000178e+00 -1.023202644734877209e+00 -1.025267048463740061e+00 -1.048263432786155525e+00 -1.060611508055994578e+00 -1.028397023655773124e+00 -1.039249937188111872e+00 -1.029737857602943674e+00 -1.033548650477193354e+00 -1.033030932263072854e+00
6.800000000000000711e+00 -1.305619657398251032e+00 -1.058584972871185359e+00 -1.030851500098608708e+00 -1.038483109306559626e+00 -1.047672770928716801e+00 -1.046070109211266308e+00 -1.039899329258785698e+00 -1.043654762562388649e+00 -1.040392640576541572e+00
6.900000000000000355e+00 -1.046882028110644569e+00 -9.260705867871258379e-01 -9.880859870383437160e-01 -1.034461945341549560e+00 -1.041311533180458326e+00 -1.057963150021456800e+00 -1.050078046919020069e+00 -1.049263780924269307e+00 -1.047924037068493019e+00
7.000000000000000000e+00 -9.941579350819724770e-01 -1.102800902479749157e+00 -1.074904122962039521e+00 -1.066281332563898232e+00 -1.052282564818703303e+00 -1.055392653016675286e+00 -1.048379653516701593e+00 -1.051655384204987165e+00 -1.049997212306145844e+00
7.100000000000000533e+00 -1.009645707730186581e+00 -1.125984805606529582e+00 -1.045169467246714667e+00 -1.050776619832471059e+00 -1.051865184934094977e+00 -1.052869183178582801e+00 -1.057649378499068593e+00 -1.054890440734621349e+00 -1.051420795429577781e+00
7.200000000000000178e+00 -9.688252554525437210e-01 -9.699793356988966053e-01 -1.054407399851847282e+00 -1.046988307038320798e+00 -1.056162282195139523e+00 -1.056084329606399974e+00 -1.050490382821758217e+00 -1.051266516143088303e+00 -1.050844510337847870e+00
7.300000000000000711e+00 -1.050421838823359266e+00 -1.051169826814629449e+00 -1.020664280597168405e+00 -1.054917225319433216e+00 -1.039605704536212150e+00 -1.042480828525033543e+00 -1.041587079468282662e+00 -1.045586046670646585e+00 -1.045984278296862469e+00
7.400000000000000355e+00 -1.071168294906952090e+00 -1.040376259131937431e+00 -1.089436624228510286e+00 -1.004381965365149565e+00 -1.037185140049955212e+00 -1.040134048403916989e+00 -1.038049127888819756e+00 -1.039139374043828834e+00 -1.039692829201820157e+00
7.500000000000000000e+00 -9.378450475913823192e-01 -1.121893715439936212e+00 -1.053116848388775173e+00 -1.027856898295452570e+00 -1.018435109718092813e+00 -1.032317185566992812e+00 -1.028261370855616086e+00 -1.029556105117535481e+00 -1.029349327271878556e+00
7.600000000000000533e+00 -9.675518936230704803e-01 -9.607735771210830222e-01 -9.851334512649623232e-01 -9.959147659874276748e-01 -1.021771506928829787e+00 -1.010397413981936499e+00 -1.020783734112490349e+00 -1.018014937402972775e+00 -1.017297711671290017e+00
7.700000000000000178e+00 -9.825671779099165448e-01 -9.471600174525038884e-01 -1.052363446253028023e+00 -1.056724503715870789e+00 -1.009891164334424385e+00 -1.006756466927889893e+00 -1.004222392752942339e+00 -1.005314447557805302e+00 -1.004907376471324110e+00
7.800000000000000711e+00 -8.044823924201678356e-01 -1.006095570990222399e+00 -9.864288652106882882e-01 -9.959579146401380534e-01 -9.954053335085286669e-01 -9.885942474592377405e-01 -9.933464433225149826e-01 -9.906195182074374328e-01 -9.903935852675339602e-01
7.900000000000000355e+00 -1.071308200478239270e+00 -9.879487970160879540e-01 -9.303361032142664078e-01 -9.823118181099355084e-01 -9.653096317812370764e-01 -9.818455930372427254e-01 -9.766793750094231452e-01 -9.779296165195552337e-01 -9.755492427511218700e-01
8.000000000000000000e+00 -7.863284645193717726e-01 -9.100233030175384208e-01 -9.597192515915735633e-01 -9.583380886135772769e-01 -9.577864767695544179e-01 -9.621631848685615607e-01 -9.593965063080394096e-01 -9.573758302817302335e-01 -9.575940982531027101e-01
8.099999999999999645e+00 -1.029297429350695126e+00 -1.000116285881955669e+00 -9.884525646547539512e-01 -9.285076822596504131e-01 -9.393734921074989863e-01 -9.415569370739702570e-01 -9.366899323556876489e-01 -9.414212914917798880e-01 -9.424629805987798647e-01
8.200000000000001066e+00 -9.330846104808161456e-01 -8.855685770251928712e-01 -8.815286050266810669e-01 -9.146649875327770296e-01 -9.478234851563368535e-01 -9.227689250532042919e-01 -9.206462220400499774e-01 -9.238797446266889812e-01 -9.230595262086844777e-01
8.300000000000000711e+00 -7.319656062553764331e-01 -8.605241485714315575e-01 -9.091993221763441380e-01 -9.167103023043011722e-01 -8.920695748396335611e-01 -9.147175984370318202e-01 -9.046593150292342456e-01 -9.039013927697047146e-01 -9.049025500810037315e-01
8.400000000000000355e+00 -8.984662989265150834e-01 -8.851740472245083202e-01 -9.095528838640598579e-01 -8.698780421976485266e-01 -8.826460714679060793e-01 -8.906551569429624893e-01 -8.839434496826594767e-01 -8.873216145211055839e-01 -8.869119870227214486e-01
8.500000000000000000e+00 -9.767387633090683918e-01 -9.745127338332929545e-01 -8.767796097679192435e-01 -8.421459304521118350e-01 -8.560082073823928051e-01 -8.739372504643450057e-01 -8.630764845579500522e-01 -8.694772967590832513e-01 -8.709520301662982966e-01
8.599999999999999645e+00 -8.210533125155512479e-01 -8.210123710458304691e-01 -8.504583261828798646e-01 -8.405832905148367118e-01 -8.592605090072115148e-01 -8.543212743289002598e-01 -8.495049053611366530e-01 -8.468186981351977227e-01 -8.505177618029485798e-01
8.700000000000001066e+00 -6.800939979557160120e-01 -7.808642648275194720e-01 -8.050265173718599288e-01 -8.420189921799190458e-01 -8.396090435093133131e-01 -8.232501568015380133e-01 -8.341518955842508465e-01 -8.364788903821293031e-01 -8.353003733422048604e-01
8.800000000000000711e+00 -7.796055067117158011e-01 -7.927532564721893049e-01 -8.171939880781771137e-01 -8.489533201861052536e-01 -8.327264454919584002e-01 -8.252889991247163159e-01 -8.227822650530498549e-01 -8.161819503491917205e-01 -8.210693161722319999e-01
8.900000000000000355e+00 -8.293203104319067931e-01 -7.328063551749809390e-01 -7.879283625367465849e-01 -8.309810009506291006e-01 -8.066444625387910738e-01 -8.088459684706978958e-01 -8.057785639768006991e-01 -8.074229071820053782e-01 -8.041667344546850060e-01
9.000000000000000000e+00 -7.281869905795961273e-01 -8.283732997089940930e-01 -7.963408086030322464e-01 -7.788111833289417252e-01 -7.943459824624741206e-01 -7.861370666014166897e-01 -7.920155775384059016e-01 -7.931445238338085124e-01 -7.917951601704985576e-01
9.099999999999999645e+00 -6.340735978724028055e-01 -7.291610444735301400e-01 -7.317950083554463081e-01 -7.765845675548149751e-01 -7.597317698896516314e-01 -7.841547540715296805e-01 -7.792489674549436529e-01 -7.819278157779862015e-01 -7.819107031725870405e-01
9.200000000000001066e+00 -7.611148152725775162e-01 -6.976103685806610555e-01 -7.754675833184544453e-01 -7.619663563833729558e-01 -7.914218039088345424e-01 -7.719262014298273744e-01 -7.794012560024019542e-01 -7.744784144172158769e-01 -7.735771567283989958e-01
9.300000000000000711e+00 -8.337722147671650097e-01 -7.582872715302395594e-01 -7.249874556626385580e-01 -7.668197327400599894e-01 -7.652429149952920673e-01 -7.688253753285533287e-01 -7.601552164857647842e-01 -7.663786170324672353e-01 -7.654099477422913189e-01
9.400000000000000355e+00 -7.404262736296352010e-01 -6.983474267909715039e-01 -7.681174023156308595e-01 -7.961359103818371752e-01 -7.380924359261558099e-01 -7.518143083560342443e-01 -7.627568287364526745e-01 -7.617967684418102126e-01 -7.604557876977378061e-01
9.500000000000000000e+00 -7.456617705723188605e-01 -8.089002962409184150e-01 -7.626898346833892450e-01 -7.649168652646146649e-01 -7.596598000860521616e-01 -7.583288583908870395e-01 -7.612941606539304074e-01 -7.587808050612371291e-01 -7.578136933983454782e-01
9.600000000000001421e+00 -6.654056672370457504e-01 -8.900215794301105099e-01 -7.556591358446473894e-01 -7.619263760808080432e-01 -7.560963840368734035e-01 -7.508997338709368918e-01 -7.644511460488304655e-01 -7.565757912117949679e-01 -7.572513445507604857e-01
9.700000000000001066e+00 -7.488762947661322666e-01 -7.392795469630280003e-01 -7.986464439560733153e-01 -7.579034315982942083e-01 -7.612606743882418536e-01 -7.635674999822795739e-01 -7.605981588447089381e-01 -7.606183684048789528e-01 -7.598107007896399701e-01
9.800000000000000711e+00 -6.222710007701709456e-01 -6.362079106959372954e-01 -7.633259141044783647e-01 -7.798730837606707711e-01 -7.597061481855869047e-01 -7.815843587998765329e-01 -7.688389853135974006e-01 -7.687422747661475375e-01 -7.635410541161350428e-01
9.900000000000000355e+00 -7.769357831005374582e-01 -7.666899416348693652e-01 -7.917807785538919507e-01 -7.527374534471620304e-01 -7.762164681562454538e-01 -7.702060820620656445e-01 -7.787415341511195743e-01 -7.745613838514361360e-01 -7.740086175710352290e-01
1.000000000000000000e+01 -6.347856434349588017e-01 -7.074846912939320998e-01 -7.747666766702133723e-01 -7.956054137676367155e-01 -7.799468844502512876e-01 -7.830970373839021281e-01 -7.841274964259505875e-01 -7.850182989017511215e-01 -7.810345159756514333e-01
